weibo_id,user_name,user_link,weibo_content,original,publish_place,publish_time,publish_tool,like_num,retweet_num,comment_num
JtfQUrqdn,大庆大同检察,https://weibo.cn/u/5493053841,大庆大同检察:#医生回术后豪饮葡萄糖#【医生回应连做4小时手术后豪饮葡萄糖遭质疑：算进科室支出】近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。 http://t.cn/A6GiPwv9 ,True,无,2020-11-10 14:44,微博视频号,347,99,40
JtfQCr05f,N视频,https://weibo.cn/u/6217683074,N视频:#医生回应术后豪饮葡萄糖#【医生回应连做4小时手术后豪饮葡萄糖遭质疑：算进科室支出】近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。 http://t.cn/A6GiPwv9 ,True,无,2020-11-10 14:44,微博视频号,3596,44,312
Jtzs6ju0B,泌外吴姑娘,https://weibo.cn/u/1931537432,"转发理由:#医生做4小时手术后喝葡萄糖遭网友质疑#医患不是对立面，而是一起朝着解决疾病痛苦这样的共同的方向去努力。有些人思考问题倾向于带着恶意去揣测别人，带有这一特质的人很难感受到幸福，如果可以从积极向上的角度考虑问题，生活会很美好。 🙏🙏🙏  
原始用户: 凤凰网
转发内容: 【#医生做4小时手术后喝葡萄糖遭网友质疑#：费用算谁的？本人回应】近日，一位陕西西安的医生在网上分享了一段自己术后“豪饮”葡萄糖水的视频。这段视频意外走红，却也引来部分网友质疑：这水谁付钱？面对质疑，该博主次日发布视频做出澄清。当天，自己在做一台脑干出血的手术，做了四个多小时，凌晨4点刚下手术台，由于手术途中不能喝水，嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。当事人表示，这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。他还说，作为一名医生，相信很多同行都有过类似的经历。 http://t.cn/A6G6T03F ",False,无,2020-11-12 16:38,iPhone 11 Pro,43,2,24
JtzogbLDY,营养师顾中一,https://weibo.cn/guyingyang,营养师顾中一:#医生做4小时手术后喝葡萄糖遭网友质疑# 当年第一天临床轮转正好是外科，从早上7点多上班一直到晚上9点下班，中间只吃了一顿5.5元的盒饭，营养专业的我心想这样也行？晚上碰倒了在当住院总的师兄，他说这很正常，以后值班室放点吃的吧。第二天一早，二线老师让我去手术室给同组的医生帮忙，当时患者腹腔黏连严重，分离粘连、吻合重建花了不少时间。由于患者是一位经济拮据的农民，用不起小一万元的吻合器，那位老师真的是认真地一针又一针地缝补小肠，而且他是前一天开始值班，凌晨开始做的手术，一直做到了下午，差不多连续工作了30多个小时，那一上午又是滴水未进。看着他明显肥胖的身材，我当时就觉得医生们也太难了…… （后来还在康复科偶遇过正趴着治腰的他…… ） ,True,无,2020-11-12 16:29,微博 weibo.com,1165,19,106
JtziIxgbd,毕节政法,https://weibo.cn/u/7214110652,毕节政法:【媒体：怀疑医生喝葡萄糖“占便宜”，是网暴者的无知】近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。该名医生表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。中国青年报评论：显然，质疑者不光缺乏对医院收费系统运行机制的了解，也体会不到医生真实的工作状态，更拿不出指控当事医生的直接证据。“医生占患者便宜”的假设，只是他们基于偏见产生的想象。http://t.cn/A6GiPwv9 ,True,无,2020-11-12 16:15,iPhone客户端,0,0,0
Jtzdtrwe9,天马行空0351,https://weibo.cn/u/5776002175,天马行空0351:医生手术后喝葡萄糖被喷！网友看不下去了 医生手术后喝葡萄糖被喷！网友看不下去了  ,True,无,2020-11-12 16:02,分享按钮,0,0,0
Jtzbpghhx,Blanche5050,https://weibo.cn/a6201939z,Blanche5050:近日，一段医生手术后狂饮葡萄糖吊瓶的视频刷爆网络，引来部分网友质疑：“这葡萄糖谁付钱”？据说，该名医生是陕西西安某医院神经外科的医生，当天做了一台脑干出血手术，历时约4个小时，凌晨四点刚下手术台。由于术中不能喝水，嗓子快冒烟了，加上又饿又累，就直接喝了一瓶5%的葡萄糖水。对于网友的质疑，他表示这瓶水会算科室成本里，不会算到患者身上。对于豪饮葡萄糖水，该医生笑称，很多外科医生都有类似的经历吧。术后，医生又渴，又累，又饿，灌一瓶葡萄糖水怎么了？谁付钱又能怎么样？现在的人怎么都这么冷漠？ [组图共7张] 原图 ,True,无,2020-11-12 15:57,华为畅享10,4,1,2
Jtz96z12P,军威长风,https://weibo.cn/u/2622931881,军威长风:医生手术后喝葡萄糖被喷！网友看不下去了 医生手术后喝葡萄糖被喷！网友看不下去了  ,True,无,2020-11-12 15:51,分享按钮,0,0,0
Jtz6La4dN,民生周刊,https://weibo.cn/rmrbmszk,民生周刊:【#医生手术后喝葡萄糖水遭质疑# 回应：算进科室支出】#医生回应手术后喝葡萄糖水#近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。为理解点赞！ http://t.cn/A6GaWgah ,True,无,2020-11-12 15:46,微博视频号,17,3,4
Jtz3sDTzr,郑州晚报,https://weibo.cn/zzwanbao,郑州晚报:【正观快评:对杠精不必苛责，对医生更应关爱#医生手术后喝葡萄糖水遭质疑# 】“豪饮葡萄糖吊瓶”，提醒各方，下了手术台的医生应该得到哪些服务？不能让他们缺水缺爱！@正观新闻  （正观特约评论员：雷舒雅） 正观快评:对杠精不必苛责，对医生更应关爱  ,True,无,2020-11-12 15:37,无,4,1,0
Jtsw99oEg,细思极恐的怪谈,https://weibo.cn/u/7376126187,细思极恐的怪谈:【医生手术后喝葡萄糖水遭质疑，回应: 算进科室支出…】近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。#你怎么看# http://t.cn/A6GiPwv9 ,True,无,2020-11-11 22:59,张大仙送的iPhone X,1197,6,174
Jtsuxynwk,成都生活印记,https://weibo.cn/pjs1989,成都生活印记:【#医生回应手术后喝葡萄糖水#：算进科室支出】近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。面对质疑，该医生作出澄清。当天他在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。http://t.cn/A6G6T03F ,True,无,2020-11-11 22:55,iPhone X,0,0,2
Jtstd6Wx5,淮舜公安,https://weibo.cn/u/5897694062,淮舜公安:医生回应在手术室喝葡萄糖，凌晨四点手术完豪饮葡萄糖水遭质疑，医生回应：可以打包票地告诉大家，这个绝不会算在病人身上。 淮舜公安的微博视频  ,True,无,2020-11-11 22:52,微博视频号,4,3,5
JtsqgtV3p,始终正宫熹娘娘,https://weibo.cn/lucia1221,"转发理由:他们大概热切盼望自己做手术时，碰上一个因体力不支不舍得喝葡萄糖而晕倒的主刀医生吧//@饼干姐:希望医生心情别受影响//@苏芬以北NorthernAKP:葡萄糖是单糖，非常容易吸收，而且能够迅速转化为能量//@苏芬以北NorthernAKP: 是科室支出又不是病人药费，一个500ml玻瓶葡萄糖平均采购价才三块钱。  
原始用户: 香港商報網
转发内容: 【医生回应手术后喝葡萄糖：算进科室支出】近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。面对质疑，该医生作出澄清。当天他在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。http://t.cn/A6G6T03F ",False,无,2020-11-11 22:44,iPhone 12 Pro,5,2,6
Jtso3oyzN,饼干姐,https://weibo.cn/u/1651047542,"转发理由:希望医生心情别受影响//@苏芬以北NorthernAKP:是的，葡萄糖是单糖，非常容易吸收，而且能够迅速转化为能量//@职院学生0803:而且实际上补充体能最好的就是这个了吧？//@苏芬以北NorthernAKP: 是科室支出又不是病人药费，一个500ml玻瓶葡萄糖平均采购价才三块钱。  
原始用户: 香港商報網
转发内容: 【医生回应手术后喝葡萄糖：算进科室支出】近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。面对质疑，该医生作出澄清。当天他在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。http://t.cn/A6G6T03F ",False,无,2020-11-11 22:39,无,197,59,41
JtsnVnFHd,长春晚报,https://weibo.cn/ccwbs,长春晚报:【#医生手术后喝葡萄糖水遭质疑# 回应：算进科室支出】#医生回应手术后喝葡萄糖水#近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。@N视频 http://t.cn/A6GiPwv9 ,True,无,2020-11-11 22:39,微博视频号,0,0,0
JtsngAUNM,Miss余摆摆,https://weibo.cn/u/2211646807,"转发理由:人家医生难道不想好好休息，正正常常的吃个饭，要不是做了手术那么辛苦，谁愿意喝葡萄糖，那个明明很难喝这个世界的恶意真的太深了，心疼这些医护人员  
原始用户: 中国青年报
转发内容: 【#医生手术后喝葡萄糖水遭质疑#，是网暴者的无知】质疑者对医院收费系统运行机制缺乏了解，也体会不到医生真实的工作状态，更拿不出指控当事医生的直接证据。“医生占患者便宜”的假设，只是他们基于偏见产生的想象。对于医生在正常履职过程中遭受的误解，医院有必要及时为医生澄清正名。（杨鑫宇） http://t.cn/A6GXMxz9 ",False,无,2020-11-11 22:37,iPhone 11 Pro,0,0,0
Jts7v7QUZ,逆风之羽,https://weibo.cn/u/1076498790,"转发理由:我不关心这水谁付钱，我只关心哪个沙壁能问出这么智障的问题？//@月猫铃铛巫喵王:一台手术做完喝葡萄糖补充体力怎么了，不然它自己去试试有多辛苦？//@林水妖:医生喝糖水怎么了，代表我自己，医生花这么多时间救我家人或者我自己，我恨不得煮好红参水给送进去！  
原始用户: 北京人捍卫北京城
转发内容: 【#医生手术后喝葡萄糖水遭质疑# 回应：算进科室支出】#医生回应手术后喝葡萄糖水#近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。@N视频  http://t.cn/A6GiPwv9 ",False,无,2020-11-11 21:58,iPad air,0,0,0
JtpNbnmha,余人余文,https://weibo.cn/u/1578434767,余人余文:#西安身边事# 近日，一段医生手术后豪饮葡萄糖吊瓶的视频在网上走红，有部分网友质疑“这水谁付钱”。据悉，该名医生名叫郑涛，是陕西西安某医院神经外科医生，他表示，当天在做一台脑干出血的手术，凌晨4点刚下手术台，由于手术中途不能喝水，当时嗓子都快冒烟了，就直接喝了一瓶含量5%的葡萄糖水。对于网友的质疑，涉事医生#最新# 回应：他表示这瓶水是算进科室成本里，手术中算进病人的费用是需要开具处方的。#余文有话说# 最让人心疼的就是这些一线干活的，挣卖菜的钱，担的卖粉的心！http://t.cn/A6GiPwv9 ,True,无,2020-11-11 16:03,微博视频号,2,1,2
